Credit	Reference	doi	Class	Subclass	Superorder	Order	Suborder	Family	Genus	Species	Species_binomial	Group	Diet_full	Functional_group	Habitat	Mass_dry_full	Mass_log10	C_mean	N_mean	P_mean	CN_ratio	CP_ratio	NP_ratio	Organism_source	Stoichio_analysis	Nitrogen_calc_from_prot	Staff
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Mysida	NA	Mysidae	Mysis	NA	Mysis	Invert	O	Invert O	Marine	0.0002019	-3.69486368105636	36.9	7.83	1.26	5.49808429118774	75.65	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Mysida	NA	Mysidae	Mysis	NA	Mysis	Invert	O	Invert O	Marine	0.000232	-3.6345120151091	36.9	7.83	1.26	5.49808429118774	75.66	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Polychaeta	Palpata	NA	Phyllodocida	NA	Alciopidae	Naiades	cantrainii	Naiades cantrainii	Invert	C	Invert C	Marine	0.00366	-2.43651891460559	41	8.5	1	5.62745098039216	105.92	18.82	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Nannocalanus	minor	Nannocalanus minor	Invert	O	Invert O	Marine	3.81E-05	-4.41907502432438	42.5	11.3	0.79	4.38790560471976	138.98	31.67	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Nannocalanus	minor	Nannocalanus minor	Invert	O	Invert O	Marine	4.09E-05	-4.38827669199266	42.5	11.3	0.79	4.38790560471976	139.03	31.69	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Nannocalanus	minor	Nannocalanus minor	Invert	O	Invert O	Marine	4.12E-05	-4.38510278396687	42.5	11.3	0.79	4.38790560471976	139.18	31.72	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	cristatus	Neocalanus cristatus	Invert	O	Invert O	Marine	0.000892	-3.04963514562388	49.8	8.4	0.6	6.91666666666667	214.42	31	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	cristatus	Neocalanus cristatus	Invert	O	Invert O	Marine	0.0016	-2.79588001734407	49.8	8.4	0.6	6.91666666666667	214.42	31	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	cristatus	Neocalanus cristatus	Invert	O	Invert O	Marine	0.00227	-2.64397414280688	49.8	8.4	0.6	6.91666666666667	214.42	31	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	gracilis	Neocalanus gracilis	Invert	O	Invert O	Marine	0.000195	-3.70996538863748	44.4	9.6	0.79	5.39583333333333	145.14	26.9	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	gracilis	Neocalanus gracilis	Invert	O	Invert O	Marine	0.0005	-3.30102999566398	46.7	10.2	0.79	5.34150326797386	152.71	28.59	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	gracilis	Neocalanus gracilis	Invert	O	Invert O	Marine	0.0005	-3.30102999566398	46.7	10.2	0.79	5.34150326797386	152.71	28.59	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000217	-3.66354026615147	56.2	7.9	0.6	8.29957805907173	241.97	29.15	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000258	-3.58838029403677	46	8.9	0.6	6.02996254681648	198.06	32.85	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000276	-3.55909091793478	46	8.9	0.6	6.02996254681648	198.06	32.85	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000284	-3.54668165995296	56.2	7.9	0.6	8.29957805907173	241.97	29.15	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000289	-3.53910215724345	56.2	7.9	0.6	8.29957805907173	241.97	29.15	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000314	-3.50307035192679	46	8.9	0.6	6.02996254681648	198.06	32.85	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000328	-3.48412615628832	46	8.9	0.6	6.02996254681648	198.06	32.85	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000523	-3.28149831113273	57.6	8	0.6	8.4	248	29.52	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000589	-3.2298847052129	57.6	8	0.6	8.4	248	29.52	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000759	-3.11975822410452	57.6	8	0.6	8.4	248	29.52	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	plumchrus	Neocalanus plumchrus	Invert	O	Invert O	Marine	0.000975	-3.01099538430146	57.6	8	0.6	8.4	248	29.52	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Calanidae	Neocalanus	robustior	Neocalanus robustior	Invert	H	Invert H	Marine	0.000217	-3.66354026615147	44.4	9.6	0.79	5.39583333333333	145.22	26.91	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Appendicularia	NA	NA	Copelata	NA	Oikopleuridae	Oikopleura	NA	Oikopleura	Invert	O	Invert O	Marine	0.00017	-3.76955107862173	30.45	8.88	0.74	4.00056306306306	106.3	26.57	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Appendicularia	NA	NA	Copelata	NA	Oikopleuridae	Oikopleura	NA	Oikopleura	Invert	O	Invert O	Marine	0.0002	-3.69897000433602	30.45	8.88	0.74	4.00056306306306	106.3	26.57	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Appendicularia	NA	NA	Copelata	NA	Oikopleuridae	Oikopleura	NA	Oikopleura	Invert	O	Invert O	Marine	0.00041	-3.38721614328026	30.45	8.88	0.74	4.00056306306306	106.3	26.57	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Appendicularia	NA	NA	Copelata	NA	Oikopleuridae	Oikopleura	NA	Oikopleura	Invert	O	Invert O	Marine	0.00064	-3.19382002601611	30.45	8.88	0.74	4.00056306306306	106.3	26.57	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Oxygyrus	keraudrenii	Oxygyrus keraudrenii	Invert	C	Invert C	Marine	0.0146	-1.83564714421556	20.5	3.9	0.3	6.13247863247863	176.53	28.79	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	8.6E-06	-5.06550154875643	41.61	9.62	0.79	5.0462577962578	135.93	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	9.5E-06	-5.02227639471115	41.6	9.62	0.79	5.04504504504505	136.12	26.98	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	1.16E-05	-4.93554201077308	41.6	9.62	0.79	5.04504504504505	135.51	26.86	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	1.72E-05	-4.76447155309245	41.6	9.62	0.79	5.04504504504505	135.91	26.95	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	1.73E-05	-4.7619538968712	41.6	9.62	0.79	5.04504504504505	135.71	26.89	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	1.95E-05	-4.70996538863748	41.6	9.62	0.79	5.04504504504505	136.08	26.97	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	2.01E-05	-4.69680394257951	41.6	9.62	0.79	5.04504504504505	135.86	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	2.06E-05	-4.68613277963085	41.6	9.62	0.79	5.04504504504505	135.82	26.92	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	aculeatus	Paracalanus aculeatus	Invert	H	Invert H	Marine	2.87E-05	-4.54211810326601	41.6	9.62	0.79	5.04504504504505	135.87	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	2.19E-05	-4.65955588515988	41.6	9.62	0.79	5.04504504504505	136.04	26.97	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	2.27E-05	-4.64397414280688	41.6	9.62	0.79	5.04504504504505	136.28	27.02	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	2.9E-05	-4.53760200210104	41.6	9.62	0.79	5.04504504504505	136.09	26.98	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.02E-05	-4.51999305704285	41.6	9.62	0.79	5.04504504504505	135.79	26.91	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.08E-05	-4.51144928349956	41.6	9.62	0.79	5.04504504504505	136.22	27	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.16E-05	-4.5003129173816	41.6	9.62	0.79	5.04504504504505	135.84	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.28E-05	-4.48412615628832	41.6	9.62	0.79	5.04504504504505	136.1	26.97	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.3E-05	-4.48148606012211	41.6	9.62	0.79	5.04504504504505	135.88	26.94	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.33E-05	-4.47755576649368	41.6	9.62	0.79	5.04504504504505	136.07	26.97	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.37E-05	-4.47237009912866	41.6	9.62	0.79	5.04504504504505	136.15	26.99	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.37E-05	-4.47237009912866	41.6	9.62	0.79	5.04504504504505	136.15	26.99	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.4E-05	-4.46852108295774	41.6	9.62	0.79	5.04504504504505	135.83	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.4E-05	-4.46852108295774	41.6	9.62	0.79	5.04504504504505	135.83	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.45E-05	-4.46218090492673	41.6	9.62	0.79	5.04504504504505	135.81	26.92	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.53E-05	-4.45222529461218	41.6	9.62	0.79	5.04504504504505	135.97	26.95	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.54E-05	-4.45099673797421	41.6	9.62	0.79	5.04504504504505	135.86	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.55E-05	-4.44977164694491	41.6	9.62	0.79	5.04504504504505	136.25	27.01	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.58E-05	-4.44611697335613	41.6	9.62	0.79	5.04504504504505	135.95	26.95	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.6E-05	-4.44369749923271	41.6	9.62	0.79	5.04504504504505	136.23	27	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.64E-05	-4.43889861635094	41.6	9.62	0.79	5.04504504504505	135.82	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.71E-05	-4.43062609038495	41.6	9.62	0.79	5.04504504504505	136.08	26.97	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.92E-05	-4.40671393297954	41.6	9.62	0.79	5.04504504504505	135.89	26.94	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	3.92E-05	-4.40671393297954	41.6	9.62	0.79	5.04504504504505	135.89	26.94	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	4.16E-05	-4.38090666937326	41.6	9.62	0.79	5.04504504504505	135.89	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	4.27E-05	-4.36957212497498	41.6	9.62	0.79	5.04504504504505	136.17	26.99	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Paracalanidae	Paracalanus	parvus	Paracalanus parvus	Invert	H	Invert H	Marine	4.4E-05	-4.35654732351381	41.6	9.62	0.79	5.04504504504505	135.88	26.93	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.10843	-0.964850542226537	60	6.2	0.6	11.2903225806452	258.57	22.89	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.16937	-0.771163512472066	60	6.2	0.6	11.2903225806452	257.37	22.79	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.21514	-0.667278835710872	60	6.2	0.6	11.2903225806452	258.49	22.9	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.22535	-0.647142437593004	60	6.2	0.6	11.2903225806452	258.74	22.91	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.28128	-0.550861146606322	60	6.2	0.6	11.2903225806452	257.98	22.85	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.30598	-0.514306959706338	58.8	5.2	0.7	13.1923076923077	217.19	16.46	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.32825	-0.483795265238483	58.8	5.2	0.7	13.1923076923077	216.79	16.43	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Decapoda	Pleocyemata	Pasiphaeidae	Pasiphaea	scotiae	Pasiphaea scotiae	Invert	C	Invert C	Marine	0.57538	-0.240045238101924	58.8	5.2	0.7	13.1923076923077	216.87	16.44	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Thaliacea	NA	NA	Salpida	NA	Salpidae	Pegea	confoederata	Pegea confoederata	Invert	C	Invert C	Marine	0.04209	-1.37582107425198	4.6	0.4	0.1	13.4166666666667	118.83	8.86	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Thaliacea	NA	NA	Salpida	NA	Salpidae	Pegea	confoederata	Pegea confoederata	Invert	C	Invert C	Marine	0.0866	-1.06248210798265	4.6	0.4	0.1	13.4166666666667	118.83	8.86	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Thaliacea	NA	NA	Salpida	NA	Salpidae	Pegea	confoederata	Pegea confoederata	Invert	C	Invert C	Marine	0.1172	-0.931072388317928	4.6	0.4	0.1	13.4166666666667	118.83	8.86	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Amphipoda	Hyperiidea	Phronimidae	Phronima	sedentaria	Phronima sedentaria	Invert	C	Invert C	Marine	0.00686	-2.16367588429325	23.8	5.1	1.26	5.44444444444445	48.8	8.96	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Amphipoda	Hyperiidea	Phronimidae	Phronima	sedentaria	Phronima sedentaria	Invert	C	Invert C	Marine	0.00728	-2.13786862068696	23.8	5.1	1.26	5.44444444444445	48.8	8.96	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Amphipoda	Hyperiidea	Phronimidae	Phronima	sedentaria	Phronima sedentaria	Invert	C	Invert C	Marine	0.0073	-2.13667713987954	23.8	5.1	1.26	5.44444444444445	48.8	8.96	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Malacostraca	Eumalacostraca	NA	Amphipoda	Hyperiidea	Phronimidae	Phronima	sedentaria	Phronima sedentaria	Invert	C	Invert C	Marine	0.01209	-1.91757369913923	23.8	5.1	1.26	5.44444444444445	48.8	8.96	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	9.23E-05	-4.03479829897409	36.9	7.83	1.26	5.49808429118774	75.65	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.0001151	-3.93892467637021	36.9	7.83	1.26	5.49808429118774	75.67	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.000124	-3.90657831483776	36.9	7.83	1.26	5.49808429118774	75.67	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.0001351	-3.86934465097797	36.9	7.83	1.26	5.49808429118774	75.67	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.0001812	-3.74184180665921	36.9	7.83	1.26	5.49808429118774	75.66	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.0002154	-3.66675430103804	36.9	7.83	1.26	5.49808429118774	75.66	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.0002747	-3.56114134057944	36.9	7.83	1.26	5.49808429118774	75.66	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.0002932	-3.53283603403091	36.9	7.83	1.26	5.49808429118774	75.66	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.0005504	-3.25932157477255	36.9	7.83	1.26	5.49808429118774	75.66	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.000583	-3.23433144524099	36.9	7.83	1.26	5.49808429118774	75.65	13.76	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	NA	NA	NA	NA	NA	NA	Phyllosoma	NA	Phyllosoma	Invert	C	Invert C	Marine	0.09147	-1.03872132091496	45.8	8.3	1.3	6.43775100401606	91.01	14.14	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Tentaculata	NA	NA	Cydippida	NA	Pleurobrachiidae	Pleurobrachia	NA	Pleurobrachia	Invert	C	Invert C	Marine	0.012637153846154	-1.89835072732689	7.2	2.89	0.17	2.90657439446367	109.411764705882	37.64	Field	NA	NA	JS
Ikeda database	Vanni_2017	10.1002/ecy.1792	Hexanauplia	Copepoda	NA	Calanoida	NA	Metridinidae	Pleuromamma	robusta	Pleuromamma robusta	Invert	H	Invert H	Marine	4.94E-05	-4.30627305107635	41.6	9.6	0.79	5.05555555555556	136.12	26.92	Field	NA	NA	JS
